Room,Area,Floor,Prices,Address,Longitude,Latitude
4 otaqlı,70 m²,7,125 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,60 m²,9,147 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,55 m²,15,115 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
2 otaqlı,91 m²,7,187 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
5 otaqlı,260 m²,2,550 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,125 m²,8,388 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
4 otaqlı,194.9 m²,4,409 290,28 May m. Baku,49.943378301649275,40.47126854785195
1 otaqlı,50.8 m²,10,73 660,Bakı Baku,49.87222000000003,40.410660000000064
3 otaqlı,162.5 m²,3,333 186,Gənclik m. Baku,49.970096459341576,40.40867649330784
7 otaqlı,745 m²,7,3 059 715,Sea Breeze  Baku,50.062200000000075,40.590550000000064
4 otaqlı,267 m²,3,1 400 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,55 m²,12,120 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
3 otaqlı,145 m²,5,219 000,Nəsimi m. Baku,49.83251000000007,40.39419000000004
3 otaqlı,76 m²,9,163 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
3 otaqlı,128 m²,12,173 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
1 otaqlı,40 m²,3,145 000,Sahil m. Baku,49.570710000000076,40.222380000000044
3 otaqlı,166 m²,10,310 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
4 otaqlı,250 m²,1,685 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,157 m²,2,480 000,Sahil m. Baku,49.570710000000076,40.222380000000044
3 otaqlı,84 m²,5,100 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
3 otaqlı,142.5 m²,9,228 000,28 May m. Baku,49.943378301649275,40.47126854785195
4 otaqlı,220 m²,1,460 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,130 m²,2,210 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,65 m²,1,147 000,Nəsimi m. Baku,49.83251000000007,40.39419000000004
4 otaqlı,187 m²,5,318 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,127 m²,14,229 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,87 m²,6,147 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,75 m²,15,129 900,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,68 m²,17,158 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,54 m²,15,58 000,Abşeron r. Baku,49.839540000000056,40.38036000000005
3 otaqlı,63.2 m²,4,69 000,Masazır q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,50 m²,2,55 000,Xırdalan Baku,49.755250000000046,40.46255000000008
2 otaqlı,68 m²,2,74 000,Xırdalan Baku,49.755250000000046,40.46255000000008
4 otaqlı,180 m²,16,285 000,Koroğlu m. Baku,49.834180031825866,40.429712180332366
3 otaqlı,120 m²,7,250 000,Bayıl q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,74.4 m²,2,100 440,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,112.2 m²,21,132 372,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
3 otaqlı,145.7 m²,12,329 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,170 m²,4,340 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,79.7 m²,8,135 405,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,87.5 m²,10,148 665,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,108.7 m²,4,172 833,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,80 m²,14,188 990,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,88 m²,6,140 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,57.1 m²,15,80 000,Xırdalan Baku,49.755250000000046,40.46255000000008
3 otaqlı,155 m²,6,260 000,8-ci mikrorayon q. Baku,49.83903000000004,40.41712000000007
3 otaqlı,106 m²,5,140 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,178 m²,12,238 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,90 m²,10,134 500,Xətai r. Baku,49.94309000000004,40.36336000000006
4 otaqlı,162 m²,7,749 000,Sahil m. Baku,49.570710000000076,40.222380000000044
1 otaqlı,50 m²,4,72 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,108 m²,12,150 000,Səbail r. Baku,49.81532000000004,40.332550000000026
3 otaqlı,115 m²,2,209 999,Səbail r. Baku,49.81532000000004,40.332550000000026
4 otaqlı,220 m²,3,619 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,65 m²,8,65 000,Şirvan Baku,50.283460016494374,40.36749499168596
4 otaqlı,187 m²,1,411 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,70 m²,12,60 000,Gəncə Baku,49.964950926026624,40.35437552980273
3 otaqlı,90 m²,6,135 000,Xətai r. Baku,49.94309000000004,40.36336000000006
2 otaqlı,70 m²,5,100 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,50 m²,4,135 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
4 otaqlı,230 m²,6,460 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,60 m²,8,106 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
4 otaqlı,110 m²,2,125 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,65 m²,5,90 000,Həzi Aslanov q. Baku,49.932322777729446,40.37142935945017
4 otaqlı,185 m²,4,260 000,Nəsimi m. Baku,49.83251000000007,40.39419000000004
6 otaqlı,145 m²,9,175 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,82.3 m²,7,349 900,Nardaran q. Baku,50.00777000000005,40.56221000000005
1 otaqlı,54 m²,9,170 000,Nardaran q. Baku,50.00777000000005,40.56221000000005
4 otaqlı,180 m²,7,429 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,116 m²,4,209 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,148.9 m²,10,327 580,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,170 m²,14,340 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
5 otaqlı,255 m²,6,561 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
5 otaqlı,199.2 m²,10,338 708,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,128 m²,3,215 000,28 May m. Baku,49.943378301649275,40.47126854785195
4 otaqlı,180 m²,3,465 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,106 m²,8,147 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
4 otaqlı,180 m²,1,480 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,160 m²,2,355 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,80 m²,3,140 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
3 otaqlı,75 m²,8,139 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,102 m²,4,200 000,8-ci mikrorayon q. Baku,49.83903000000004,40.41712000000007
3 otaqlı,165 m²,1,280 500,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,50 m²,9,98 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,58 m²,4,275 000,28 May m. Baku,49.943378301649275,40.47126854785195
4 otaqlı,190 m²,4,365 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,60 m²,8,118 000,Xətai r. Baku,49.94309000000004,40.36336000000006
1 otaqlı,55 m²,11,134 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,62 m²,2,128 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
2 otaqlı,60 m²,12,118 000,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,130 m²,7,260 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,108 m²,8,126 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,80 m²,5,125 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,65 m²,3,115 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,65 m²,7,90 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,143 m²,4,260 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,100 m²,8,195 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,133 m²,2,185 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,90 m²,2,175 000,Nəsimi m. Baku,49.83251000000007,40.39419000000004
3 otaqlı,125 m²,9,388 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,94 m²,9,141 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,105 m²,13,169 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,139 m²,15,298 850,Ağ şəhər  Baku,49.94037023009177,40.45800279717592
3 otaqlı,102.8 m²,2,166 536,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,120 m²,5,252 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,102.5 m²,3,210 043,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,143 m²,16,260 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,54 m²,11,55 500,Abşeron r. Baku,49.839540000000056,40.38036000000005
3 otaqlı,142.7 m²,12,260 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
1 otaqlı,65 m²,2,113 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,55 m²,5,135 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,80 m²,4,130 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
3 otaqlı,60 m²,8,105 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,90 m²,2,189 000,Nizami m. Baku,49.92813000000007,40.40331000000003
5 otaqlı,110 m²,5,160 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
1 otaqlı,66.6 m²,12,118 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,73.2 m²,17,133 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,60 m²,4,87 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,60 m²,11,118 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,60 m²,5,70 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,100 m²,9,195 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,63.3 m²,7,83 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
3 otaqlı,143 m²,3,229 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,106 m²,6,113 000,Nizami r. Baku,49.92813000000007,40.40331000000003
3 otaqlı,134 m²,12,305 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,65 m²,6,155 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
2 otaqlı,47 m²,5,88 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,52 m²,4,66 500,Hövsan q. Baku,50.078686524270545,40.37122919556373
4 otaqlı,100 m²,8,155 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,48 m²,2,75 000,Nəsimi m. Baku,49.83251000000007,40.39419000000004
2 otaqlı,55 m²,15,105 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,60 m²,3,60 000,Masazır q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,143 m²,13,262 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
5 otaqlı,265.8 m²,3,505 020,28 May m. Baku,49.943378301649275,40.47126854785195
6 otaqlı,268 m²,8,869 660,Sea Breeze  Baku,50.062200000000075,40.590550000000064
3 otaqlı,126.2 m²,8,271 330,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,102.8 m²,5,166 536,Yasamal r. Baku,49.80747000000008,40.381530000000055
4 otaqlı,194.9 m²,5,409 290,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,35 m²,5,78 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,78 m²,4,113 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
4 otaqlı,232 m²,19,440 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,75 m²,2,145 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
1 otaqlı,55 m²,8,98 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,77 m²,12,127 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,58 m²,4,92 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,140 m²,13,288 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
3 otaqlı,165 m²,5,315 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
4 otaqlı,95 m²,11,155 000,Xətai r. Baku,49.94309000000004,40.36336000000006
1 otaqlı,38 m²,9,83 000,Nizami r. Baku,49.92813000000007,40.40331000000003
3 otaqlı,117 m²,11,235 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,74 m²,11,168 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,50 m²,5,90 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
4 otaqlı,161 m²,2,275 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
4 otaqlı,170 m²,3,285 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,70 m²,4,135 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
2 otaqlı,44 m²,2,98 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,65 m²,2,70 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
4 otaqlı,160 m²,5,340 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
5 otaqlı,272 m²,5,500 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,80 m²,14,130 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,70 m²,13,95 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,90 m²,9,165 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
2 otaqlı,45 m²,25,115 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
2 otaqlı,70.2 m²,10,125 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
4 otaqlı,197 m²,5,695 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,85.8 m²,2,128 700,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
1 otaqlı,46.4 m²,18,75 880,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,162.5 m²,7,333 186,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,77.7 m²,12,118 881,Yasamal r. Baku,49.80747000000008,40.381530000000055
4 otaqlı,130 m²,3,325 000,Bakı Baku,49.87222000000003,40.410660000000064
3 otaqlı,85 m²,15,88 000,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,110 m²,6,190 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,70 m²,6,169 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,87 m²,12,142 999,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,65 m²,8,117 500,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,80 m²,18,158 000,Binəqədi r. Baku,49.82806000000005,40.46623000000005
2 otaqlı,65 m²,7,68 500,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
4 otaqlı,186 m²,9,350 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,85 m²,18,125 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,80 m²,9,88 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,50 m²,15,109 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
2 otaqlı,103 m²,14,229 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,70 m²,22,170 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,110 m²,9,127 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,143 m²,7,265 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,140 m²,10,214 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,46 m²,2,80 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,50.5 m²,7,87 000,Dərnəgül m. Baku,49.86241000000007,40.41728000000006
2 otaqlı,90 m²,14,175 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
5 otaqlı,130 m²,4,124 900,Xətai r. Baku,49.94309000000004,40.36336000000006
2 otaqlı,97 m²,5,202 900,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,128 m²,3,190 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
2 otaqlı,102 m²,3,205 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,55.5 m²,5,103 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,170 m²,6,362 100,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,70 m²,5,159 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,138.4 m²,5,588 030,Nardaran q. Baku,50.00777000000005,40.56221000000005
3 otaqlı,157 m²,14,615 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
1 otaqlı,61.9 m²,4,151 679,Bakı Baku,49.87222000000003,40.410660000000064
4 otaqlı,194.9 m²,7,409 290,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,67.2 m²,18,137 760,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,117.8 m²,7,200 311,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,157 m²,6,340 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,80 m²,3,170 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,95 m²,5,159 000,Nizami r. Baku,49.92813000000007,40.40331000000003
3 otaqlı,125 m²,4,188 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
1 otaqlı,50 m²,2,66 000,Əhmədli q. Baku,49.941790000000026,40.38512000000003
5 otaqlı,283 m²,15,945 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,48 m²,8,100 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,103.2 m²,16,248 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,60 m²,9,133 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,55 m²,6,56 500,Masazır q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,117 m²,15,182 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
4 otaqlı,120 m²,7,193 000,9-cu mikrorayon q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,54 m²,12,100 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
4 otaqlı,139 m²,3,235 000,Nizami r. Baku,49.92813000000007,40.40331000000003
2 otaqlı,66 m²,7,93 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
4 otaqlı,150 m²,5,250 000,Bayıl q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,110 m²,4,199 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,85 m²,2,135 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
4 otaqlı,100 m²,9,140 000,Koroğlu m. Baku,49.834180031825866,40.429712180332366
4 otaqlı,120 m²,15,240 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,80 m²,12,88 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,81 m²,25,97 200,Xırdalan Baku,49.755250000000046,40.46255000000008
3 otaqlı,110 m²,4,245 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,65 m²,11,120 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
3 otaqlı,147 m²,13,335 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,65 m²,5,113 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
3 otaqlı,117 m²,17,255 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,95 m²,17,172 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
1 otaqlı,50.4 m²,19,73 094,Bakı Baku,49.87222000000003,40.410660000000064
6 otaqlı,268 m²,17,869 660,Sea Breeze  Baku,50.062200000000075,40.590550000000064
1 otaqlı,46.4 m²,4,75 880,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,124.5 m²,10,273 900,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,105 m²,10,175 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,190 m²,13,325 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,145 m²,12,450 000,Nizami m. Baku,49.92813000000007,40.40331000000003
4 otaqlı,250 m²,4,935 000,Sahil m. Baku,49.570710000000076,40.222380000000044
8 otaqlı,370 m²,11,1 200 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,212 m²,9,700 000,28 May m. Baku,49.943378301649275,40.47126854785195
4 otaqlı,211 m²,14,700 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,160 m²,9,250 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
1 otaqlı,45 m²,11,79 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,120 m²,9,249 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,200 m²,7,420 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,85 m²,13,124 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
